UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000011995458;M01GP328;TO;RSTRI_G1M01;AVENIDA DA IGREJA TRAMANDAI CENTRO 95590000 RS 592;TRAMANDAI;-29.987038600;-50.129659300;GP;RSTRI-M01SP41;RSTRI-M01SP41-SS8;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/3/9
EQP0000000011995604;M01GP412;TO;RSTRI_G1M01;AVENIDA EMANCIPACAO TRAMANDAI CENTRO 95590000 RS 405;TRAMANDAI;-29.985850200;-50.135138800;GP;RSTRI-M01SP52;RSTRI-M01SP52-SS4;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/4/4
EQP0000000012009277;N025G0104;CTO - OPTAP;RSTRI_G1N02;RUA HILDEBRANDO PINHEIRO VELOSO TRAMANDAI INDIANOPOLIS 95590000 RS 685;TRAMANDAI;-30.009394700;-50.171761500;G0;RSTRI-N02SP13;RSTRI-N02SP13-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/13
EQP0000000011997146;N02G0134;CTO - OPTAP;RSTRI_G1N02;RUA CLAITON HOFFMEISTER TRAMANDAI INDIANOPOLIS 95590000 RS 1747;TRAMANDAI;-30.015125800;-50.173107000;G0;RSTRI-N02SP17;RSTRI-N02SP17-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/1
EQP0000000011995199;N02G02403;CTO - OPTAP;RSTRI_G1N02;RUA BOTO AMARELO TRAMANDAI NOVA TRAMANDAI 95590000 RS 181;TRAMANDAI;-30.030706600;-50.167697900;G0;RSTRI-N02SP301;RSTRI-N02SP301-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/1
EQP0000000011995942;M01G01165;CTO - OPTAP;RSTRI_G1M01;RUA EGO HOFMEISTER TRAMANDAI SAO JOSE 95590000 RS 310;TRAMANDAI;-30.003190800;-50.149547100;G0;RSTRI-M01SP146;RSTRI-M01SP146-SS5;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/10
EQP0000000011995208;N02G02408;CTO - OPTAP;RSTRI_G1N02;RUA BOTO ROSA TRAMANDAI ALDEIA DA LAGOA 95590000 RS 275;TRAMANDAI;-30.031833900;-50.167444900;G0;RSTRI-N02SP301;RSTRI-N02SP301-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/1
EQP0000000011996297;M01G01173;CTO - OPTAP;RSTRI_G1M01;RUA REBOUCAS TRAMANDAI SAO FRANCISCO I 95590000 RS 1061;TRAMANDAI;-30.004613300;-50.148578800;G0;RSTRI-M01SP147;RSTRI-M01SP147-SS5;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/11
EQP0000000011995936;M01G01159;CTO - OPTAP;RSTRI_G1M01;RUA ELEODORO FRANZEN TRAMANDAI SAO FRANCISCO I 95590000 RS 206;TRAMANDAI;-30.005469700;-50.151403800;G0;RSTRI-M01SP145;RSTRI-M01SP145-SS7;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/9
EQP0000000011997793;N02G0251;CTO - OPTAP;RSTRI_G1N02;RUA PADRE REUS TRAMANDAI SAO FRANCISCO II 95590000 RS SN;TRAMANDAI;-30.010272500;-50.147196800;G0;RSTRI-N02SP32;RSTRI-N02SP32-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/16
EQP0000000011996545;N02G0100;CTO - OPTAP;RSTRI_G1N02;RUA HILDEBRANDO PINHEIRO VELOSO TRAMANDAI INDIANOPOLIS 95590000 RS 1228;TRAMANDAI;-30.013643400;-50.173440800;G0;RSTRI-N02SP13;RSTRI-N02SP13-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/13
EQP0000000012008810;N02G02420;CTO - OPTAP;RSTRI_G1N02;RUA BOTO VERDE TRAMANDAI NOVA TRAMANDAI 95590000 RS 185;TRAMANDAI;-30.031265400;-50.165783500;G0;RSTRI-N02SP303;RSTRI-N02SP303-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/3
EQP0000000011997513;N02G02322;CTO - OPTAP;RSTRI_G1N02;RUA SERGIPE TRAMANDAI NOVA TRAMANDAI 95590000 RS SN;TRAMANDAI;-30.039367000;-50.165232400;G0;RSTRI-N02SP291;RSTRI-N02SP291-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/7/7
EQP0000000011995779;N02G01243;CTO - OPTAP;RSTRI_G1N02;RUA DAS HORTENCIAS TRAMANDAI JARDIM ATLANTICO 95590000 RS 1032;TRAMANDAI;-30.058678300;-50.165749200;G0;RSTRI-N02SP156;RSTRI-N02SP156-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/4/14
EQP0000000011997508;N02G030;CTO - OPTAP;RSTRI_G1N02;Rua MANOEL DA SILVA MENDES TRAMANDAI CRUZEIRO I 95590000 RS SN1;TRAMANDAI;-29.998906800;-50.182449400;G0;RSTRI-N02SP4;RSTRI-N02SP4-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/4
EQP0000000011996516;M01G01540;CTO - OPTAP;RSTRI_G1M01;RUA PERNAMBUCO TRAMANDAI SAO JOSE 95590000 RS 1563;TRAMANDAI;-30.000785600;-50.150561100;G0;RSTRI-M01SP193;RSTRI-M01SP193-SS4;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/8/9
EQP0000000012007769;N02G0146;CTO - OPTAP;RSTRI_G1N02;TRAVESSA JANIO TRAMANDAI PARQUE HUMAITA 95590000 RS 1165;TRAMANDAI;-30.015993600;-50.170055700;G0;RSTRI-N02SP19;RSTRI-N02SP19-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/3
EQP0000000011997552;N02G037;CTO - OPTAP;RSTRI_G1N02;Rua MANOEL DA SILVA MENDES TRAMANDAI CRUZEIRO I 95590000 RS 1130;TRAMANDAI;-29.999845900;-50.180945100;G0;RSTRI-N02SP5;RSTRI-N02SP5-SS5;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/5
EQP0000000011996740;N0G0125;CTO - OPTAP;RSTRI_G1N02;RUA CLAITON HOFFMEISTER TRAMANDAI INDIANOPOLIS 95590000 RS SN;TRAMANDAI;-30.004925600;-50.169098800;G0;RSTRI-N02SP16;RSTRI-N02SP16-SS5;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/16
EQP0000000011996543;N02G0107;CTO - OPTAP;RSTRI_G1N02;RUA CLAITON HOFFMEISTER TRAMANDAI INDIANOPOLIS 95590000 RS SN;TRAMANDAI;-30.012902300;-50.172251100;G0;RSTRI-N02SP14;RSTRI-N02SP14-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/14
EQP0000000012009743;N02G0136;CTO - OPTAP;RSTRI_G1N02;RUA BRUNO OSCAR KOETZ TRAMANDAI INDIANOPOLIS 95590000 RS 1561;TRAMANDAI;-30.013625800;-50.171832300;G0;RSTRI-N02SP17;RSTRI-N02SP17-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/1
EQP0000000011995565;N02G01218;CTO - OPTAP;RSTRI_G1N02;RUA JUNQUILHOS TRAMANDAI JARDIM ATLANTICO 95590000 RS 146;TRAMANDAI;-30.062140100;-50.170000400;G0;RSTRI-N02SP153;RSTRI-N02SP153-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/4/11
EQP0000000011997367;N02G02618;CTO - OPTAP;RSTRI_G1N02;Rua MARECHAL EURICO GASPAR DUTRA TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS SN1;TRAMANDAI;-30.019524900;-50.151273100;G0;RSTRI-N02SP328;RSTRI-N02SP328-SS2;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/12
EQP0000000011995585;N02G0093;CTO - OPTAP;RSTRI_G1N02;RUA SIDNEI FERRI TRAMANDAI INDIANOPOLIS 95590000 RS SN;TRAMANDAI;-30.012411400;-50.174485400;G0;RSTRI-N02SP12;RSTRI-N02SP12-SS5;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/12
EQP0000000011997553;N02G02337;CTO - OPTAP;RSTRI_G1N02;RUA RONDONIA TRAMANDAI NOVA TRAMANDAI 95590000 RS SN;TRAMANDAI;-30.041566100;-50.163535100;G0;RSTRI-N02SP293;RSTRI-N02SP293-SS1;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/7/9
EQP0000000011997956;N02G0148;CTO - OPTAP;RSTRI_G1N02;RUA FRANCISCO THOMAZ DO NASCIMENTO TRAMANDAI   95590000 RS 960;TRAMANDAI;-30.012617800;-50.168667500;G0;RSTRI-N02SP19;RSTRI-N02SP19-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/3
EQP0000000012007594;N02G02602;CTO - OPTAP;RSTRI_G1N02;RUA RODRIGUES ALVES TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS 237;TRAMANDAI;-30.017847400;-50.155339700;G0;RSTRI-N02SP326;RSTRI-N02SP326-SS2;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/10
EQP0000000011996364;N02G0213;CTO - OPTAP;RSTRI_G1N02;RUA HONORIO LEMOS TRAMANDAI SAO FRANCISCO II 95590000 RS 1167;TRAMANDAI;-30.015181900;-50.154971700;G0;RSTRI-N02SP27;RSTRI-N02SP27-SS5;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/11
EQP0000000011997348;N02G0137;CTO - OPTAP;RSTRI_G1N02;RUA BRUNO OSCAR KOETZ TRAMANDAI INDIANOPOLIS 95590000 RS 1357;TRAMANDAI;-30.012084100;-50.171228300;G0;RSTRI-N02SP18;RSTRI-N02SP18-SS1;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/2
EQP0000000012008809;N02G0182;CTO - OPTAP;RSTRI_G1N02;RUA DOUTOR MARIO TOTTA TRAMANDAI LITORAL 95590000 RS 567;TRAMANDAI;-30.011560000;-50.157725700;G0;RSTRI-N02SP23;RSTRI-N02SP23-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/7
EQP0000000011995233;N02G01314;CTO - OPTAP;RSTRI_G1N02;RUA SAO LOURENCO TRAMANDAI OASIS SUL 95590000 RS 289;TRAMANDAI;-30.053563200;-50.166864400;G0;RSTRI-N02SP165;RSTRI-N02SP165-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/5/7
EQP0000000012007593;N02G02596;CTO - OPTAP;RSTRI_G1N02;RUA VEREADOR EUGENIO FERNANDES NETO TRAMANDAI   95590000 RS 347;TRAMANDAI;-30.019566900;-50.157636400;G0;RSTRI-N02SP325;RSTRI-N02SP325-SS4;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/9
EQP0000000011997548;N02G02347;CTO - OPTAP;RSTRI_G1N02;RUA RIO GRANDE DO SUL TRAMANDAI NOVA TRAMANDAI 95590000 RS 1817;TRAMANDAI;-30.040087300;-50.162129500;G0;RSTRI-N02SP294;RSTRI-N02SP294-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/7/10
EQP0000000011996553;N02G02664;CTO - OPTAP;RSTRI_G1N02;Rua RIO DE JANEIRO TRAMANDAI TRAMANDAI SUL 95590000 RS 683;TRAMANDAI;-30.031044300;-50.157144600;G0;RSTRI-N02SP333;RSTRI-N02SP333-SS8;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/2/1
EQP0000000012008939;N02G0192;CTO - OPTAP;RSTRI_G1N02;RUA SANTA CLARA TRAMANDAI SAO FRANCISCO II 95590000 RS SN;TRAMANDAI;-30.011901000;-50.157179300;G0;RSTRI-N02SP24;RSTRI-N02SP24-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/8
EQP0000000011995379;N02G0170;CTO - OPTAP;RSTRI_G1N02;RUA MOACYR SCLIAR TRAMANDAI LITORAL 95590000 RS 149;TRAMANDAI;-30.009424100;-50.157663800;G0;RSTRI-N02SP22;RSTRI-N02SP22-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/6
EQP0000000012009892;N02G02623;CTO - OPTAP;RSTRI_G1N02;RUA JOAO GOULART TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS 239;TRAMANDAI;-30.020825400;-50.150252100;G0;RSTRI-N02SP328;RSTRI-N02SP328-SS7;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/12
EQP0000000011997346;N02G0139;CTO - OPTAP;RSTRI_G1N02;RUA BRUNO OSCAR KOETZ TRAMANDAI INDIANOPOLIS 95590000 RS 1003;TRAMANDAI;-30.009361700;-50.170146800;G0;RSTRI-N02SP18;RSTRI-N02SP18-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/2
EQP0000000011997130;M01G01509;CTO - OPTAP;RSTRI_G1M01;AVENIDA FERNANDES BASTOS TRAMANDAI   95590000 RS 2367;TRAMANDAI;-29.998708100;-50.151112000;G0;RSTRI-M01SP189;RSTRI-M01SP189-SS5;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/8/5
EQP0000000012008652;N02G0375;CTO - OPTAP;RSTRI_G1N02;RUA TURIM TRAMANDAI BEIRA MAR 95590000 RS 35;TRAMANDAI;-30.025947000;-50.150106700;G0;RSTRI-N02SP47;RSTRI-N02SP47-SS7;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/15
EQP0000000011997797;N02G0255;CTO - OPTAP;RSTRI_G1N02;RUA SANTA FE TRAMANDAI SAO FRANCISCO II 95590000 RS 541;TRAMANDAI;-30.014922400;-50.149227300;G0;RSTRI-N02SP32;RSTRI-N02SP32-SS7;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/16
EQP0000000011996371;N02G0110;CTO - OPTAP;RSTRI_G1N02;RUA CLAITON HOFFMEISTER TRAMANDAI INDIANOPOLIS 95590000 RS 1069;TRAMANDAI;-30.009670300;-50.170987100;G0;RSTRI-N02SP14;RSTRI-N02SP14-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/14
EQP0000000011995784;N02G01236;CTO - OPTAP;RSTRI_G1N02;RUA MIMO DE VENUS TRAMANDAI JARDIM ATLANTICO 95590000 RS SN;TRAMANDAI;-30.058633600;-50.167742500;G0;RSTRI-N02SP155;RSTRI-N02SP155-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/4/13
EQP0000000011996373;N02G0208;CTO - OPTAP;RSTRI_G1N02;AVENIDA ESTILAC LEAL TRAMANDAI SAO FRANCISCO 95590000 RS 700;TRAMANDAI;-30.013414700;-50.155345000;G0;RSTRI-N02SP26;RSTRI-N02SP26-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/10
EQP0000000011995265;M01GP1440;TO;RSTRI_G1M01;AVENIDA EMANCIPACAO TRAMANDAI CENTRO 95590000 RS 1025;TRAMANDAI;-29.990338300;-50.138827200;GP;RSTRI-M01SP180;RSTRI-M01SP180-SS8;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/7/12
EQP0000000012008785;N02G02409;CTO - OPTAP;RSTRI_G1N02;RUA BOTO ROSA TRAMANDAI ALDEIA DA LAGOA 95590000 RS 395;TRAMANDAI;-30.033190200;-50.168012700;G0;RSTRI-N02SP302;RSTRI-N02SP302-SS1;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/2
EQP0000000011996712;M01G01181;CTO - OPTAP;RSTRI_G1M01;RUA VERGUEIROS TRAMANDAI ZONA NOVA 95590000 RS 945;TRAMANDAI;-30.004225000;-50.147501900;G0;RSTRI-M01SP148;RSTRI-M01SP148-SS5;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/12
EQP0000000011997572;N02G02600;CTO - OPTAP;RSTRI_G1N02;RUA CAMPOS SALLES TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS 218;TRAMANDAI;-30.018606200;-50.156492700;G0;RSTRI-N02SP325;RSTRI-N02SP325-SS8;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/9
EQP0000000011995204;N02G0180;CTO - OPTAP;RSTRI_G1N02;RUA DOUTOR MARIO TOTTA TRAMANDAI LITORAL 95590000 RS 1429;TRAMANDAI;-30.013076400;-50.158599700;G0;RSTRI-N02SP23;RSTRI-N02SP23-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/7
EQP0000000012009419;N02G0099;CTO - OPTAP;RSTRI_G1N02;RUA HILDEBRANDO PINHEIRO VELOSO TRAMANDAI INDIANOPOLIS 95590000 RS 1437;TRAMANDAI;-30.014920000;-50.173936300;G0;RSTRI-N02SP13;RSTRI-N02SP13-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/13
EQP0000000011997140;N02G0130;CTO - OPTAP;RSTRI_G1N02;RUA BRUNO OSCAR KOETZ TRAMANDAI INDIANOPOLIS 95590000 RS 2171;TRAMANDAI;-30.018165400;-50.173608700;G0;RSTRI-N02SP17;RSTRI-N02SP17-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/1
EQP0000000011997771;N02G02585;CTO - OPTAP;RSTRI_G1N02;RUA MARECHAL DEODORO DA FONSECA TRAMANDAI   95590000 RS 1077;TRAMANDAI;-30.018035000;-50.160866600;G0;RSTRI-N02SP324;RSTRI-N02SP324-SS1;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/8
EQP0000000011995562;N02G0088;CTO - OPTAP;RSTRI_G1N02;RUA OTAVIO RODOLFO DOS SANTOS TRAMANDAI INDIANOPOLIS 95590000 RS 583;TRAMANDAI;-30.008621500;-50.172193400;G0;RSTRI-N02SP11;RSTRI-N02SP11-SS8;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/11
EQP0000000011996934;N02G0218;CTO - OPTAP;RSTRI_G1N02;RUA CRISTOVAO COLOMBO TRAMANDAI SAO FRANCISCO II 95590000 RS 171;TRAMANDAI;-30.009544600;-50.151693800;G0;RSTRI-N02SP28;RSTRI-N02SP28-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/12
EQP0000000012008819;N02G0095;CTO - OPTAP;RSTRI_G1N02;RUA SIDNEI FERRI TRAMANDAI INDIANOPOLIS 95590000 RS SN;TRAMANDAI;-30.009467100;-50.173321100;G0;RSTRI-N02SP12;RSTRI-N02SP12-SS7;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/12
EQP0000000011995013;N02G0380;CTO - OPTAP;RSTRI_G1N02;RUA TRENTO TRAMANDAI BEIRA MAR 95590000 RS SN;TRAMANDAI;-30.024881700;-50.149036500;G0;RSTRI-N02SP48;RSTRI-N02SP48-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/16
EQP0000000012007766;N02G0155;CTO - OPTAP;RSTRI_G1N02;RUA ANGELICA DIEHL TRAMANDAI PARQUE HUMAITA 95590000 RS 1005;TRAMANDAI;-30.015293700;-50.168234700;G0;RSTRI-N02SP20;RSTRI-N02SP20-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/4
EQP0000000011997568;N02G02595;CTO - OPTAP;RSTRI_G1N02;RUA FELICIANO BERNARDES PEREIRA (PQ DOS PRESIDENTES) TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS 366;TRAMANDAI;-30.020246500;-50.157378900;G0;RSTRI-N02SP325;RSTRI-N02SP325-SS3;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/9
EQP0000000011995217;N02G0306;CTO - OPTAP;RSTRI_G1N02;RUA SANTA FE TRAMANDAI ZONA NOVA SUL 95590000 RS 2361;TRAMANDAI;-30.017902600;-50.141502900;G0;RSTRI-N02SP39;RSTRI-N02SP39-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/7
EQP0000000011996967;N02G0113;CTO - OPTAP;RSTRI_G1N02;RUA OTAVIO RODOLFO DOS SANTOS TRAMANDAI INDIANOPOLIS 95590000 RS SN1;TRAMANDAI;-30.007776200;-50.171857200;G0;RSTRI-N02SP15;RSTRI-N02SP15-SS1;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/15
EQP0000000011997143;N02G0135;CTO - OPTAP;RSTRI_G1N02;RUA BRUNO OSCAR KOETZ TRAMANDAI INDIANOPOLIS 95590000 RS 1859;TRAMANDAI;-30.016083500;-50.172777500;G0;RSTRI-N02SP17;RSTRI-N02SP17-SS7;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/1
EQP0000000011997139;N02G0132;CTO - OPTAP;RSTRI_G1N02;RUA CLAITON HOFFMEISTER TRAMANDAI INDIANOPOLIS 95590000 RS 2025;TRAMANDAI;-30.017405900;-50.174010500;G0;RSTRI-N02SP17;RSTRI-N02SP17-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/1
EQP0000000027937881;M01GP1389;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSTRI_G1M01;RUA OTTO ALFREDO MULLER TRAMANDAI CENTRO 95590000 RS 291;TRAMANDAI;-29.988378200;-50.138855600;GP;RSTRI-M01SP174;RSTRI-M01SP174-SS5;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/7/6
EQP0000000011996928;M01G01199;CTO - OPTAP;RSTRI_G1M01;RUA CASTRO ALVES TRAMANDAI SAO FRANCISCO I 95590000 RS SN;TRAMANDAI;-30.005671500;-50.145779700;G0;RSTRI-M01SP150;RSTRI-M01SP150-SS7;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/14
EQP0000000011996285;M01G01175;CTO - OPTAP;RSTRI_G1M01;AVENIDA EMANCIPACAO TRAMANDAI ZONA NOVA 95590000 RS 2707;TRAMANDAI;-30.002767000;-50.148463600;G0;RSTRI-M01SP147;RSTRI-M01SP147-SS7;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/11
EQP0000000012009273;N02G02675;CTO - OPTAP;RSTRI_G1N02;RUA PERNAMBUCO TRAMANDAI BALNEARIO TRAMANDAI SUL 95590000 RS 109;TRAMANDAI;-30.026363900;-50.153888300;G0;RSTRI-N02SP335;RSTRI-N02SP335-SS3;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/2/3
EQP0000000011996349;N02G0214;CTO - OPTAP;RSTRI_G1N02;RUA HONORIO LEMOS TRAMANDAI SAO FRANCISCO II 95590000 RS 903;TRAMANDAI;-30.013190500;-50.154111500;G0;RSTRI-N02SP27;RSTRI-N02SP27-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/11
EQP0000000011995200;N02G02404;CTO - OPTAP;RSTRI_G1N02;RUA BOTO AMARELO TRAMANDAI NOVA TRAMANDAI 95590000 RS 653;TRAMANDAI;-30.031807400;-50.168180900;G0;RSTRI-N02SP301;RSTRI-N02SP301-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/1
EQP0000000011995203;N02G0181;CTO - OPTAP;RSTRI_G1N02;RUA DOUTOR MARIO TOTTA TRAMANDAI LITORAL 95590000 RS 669;TRAMANDAI;-30.012534900;-50.158275300;G0;RSTRI-N02SP23;RSTRI-N02SP23-SS5;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/2/7
EQP0000000011995378;N01G01387;CTO - OPTAP;RSTRI_G1N02;Rua SAO VENDELINO TRAMANDAI OASIS DO SUL 95590000 RS 597;TRAMANDAI;-30.050681300;-50.164274600;G0;RSTRI-N02SP174;RSTRI-N02SP174-SS3;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/5/16
EQP0000000011997725;N02G039;CTO - OPTAP;RSTRI_G1N02;Rua MANOEL DA SILVA MENDES TRAMANDAI CRUZEIRO I 95590000 RS 955;TRAMANDAI;-30.000672000;-50.179594800;G0;RSTRI-N02SP5;RSTRI-N02SP5-SS7;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/5
EQP0000000011995022;N02G02574;CTO - OPTAP;RSTRI_G1N02;RUA MARANHAO TRAMANDAI BALNEARIO TRAMANDAI SUL 95590000 RS 203;TRAMANDAI;-30.028188100;-50.150376700;G0;RSTRI-N02SP322;RSTRI-N02SP322-SS6;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/6
EQP0000000011995238;N02G0332;CTO - OPTAP;RSTRI_G1N02;Rua MARQUES DO HERVAL TRAMANDAI JARDIM BEIRA MAR 95590000 RS SN1;TRAMANDAI;-30.021882800;-50.146262000;G0;RSTRI-N02SP42;RSTRI-N02SP42-SS4;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/10
EQP0000000011995914;M01G01705;CTO - OPTAP;RSTRI_G1M01;AVENIDA FLORES DA CUNHA TRAMANDAI ZONA NOVA 95590000 RS 3349;TRAMANDAI;-30.002431000;-50.140841200;G0;RSTRI-M01SP214;RSTRI-M01SP214-SS1;TRI_M01_2_GPON_VLAN_103-104-105-UBA;1/1/1/14
EQP0000000011997144;N02G02625;CTO - OPTAP;RSTRI_G1N02;RUA WASHINGTON LUIZ TRAMANDAI PARQUE DOS PRESIDENTES 95590000 RS SN;TRAMANDAI;-30.023345300;-50.153374300;G0;RSTRI-N02SP329;RSTRI-N02SP329-SS1;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/13
EQP0000000011996531;N02G0102;CTO - OPTAP;RSTRI_G1N02;RUA HILDEBRANDO PINHEIRO VELOSO TRAMANDAI INDIANOPOLIS 95590000 RS SN;TRAMANDAI;-30.011502400;-50.172596400;G0;RSTRI-N02SP13;RSTRI-N02SP13-SS6;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/13
EQP0000000011996679;M01G01583;CTO - OPTAP;RSTRI_G1M01;AVENIDA EMANCIPACAO TRAMANDAI CENTRO 95590000 RS 1634;TRAMANDAI;-29.992111300;-50.140863600;G0;RSTRI-M01SP198;RSTRI-M01SP198-SS7;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/8/14
EQP0000000011996688;M01G01187;CTO - OPTAP;RSTRI_G1M01;RUA DOMINGOS DE MORAES TRAMANDAI SAO FRANCISCO I 95590000 RS 1427;TRAMANDAI;-30.007123100;-50.148118000;G0;RSTRI-M01SP149;RSTRI-M01SP149-SS3;TRI_M01_1_GPON_VLAN_100-101-102-UBA;1/1/5/13
EQP0000000011995396;N02G02418;CTO - OPTAP;RSTRI_G1N02;AVENIDA BELO HORIZONTE TRAMANDAI NOVA TRAMANDAI 95590000 RS 1986;TRAMANDAI;-30.031451300;-50.166393000;G0;RSTRI-N02SP303;RSTRI-N02SP303-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/3
EQP0000000011995057;N02G0314;CTO - OPTAP;RSTRI_G1N02;RUA SETE DE SETEMBRO TRAMANDAI ZONA NOVA SUL 95590000 RS 1185;TRAMANDAI;-30.016905700;-50.145633400;G0;RSTRI-N02SP40;RSTRI-N02SP40-SS2;TRI_N02_1_GPON_VLAN_106_107_108-ALC;1/1/3/8
EQP0000000011997370;N02G02621;CTO - OPTAP;RSTRI_G1N02;RUA JUSCELINO KUBITSCHEK TRAMANDAI NOVA TRAMANDAI 95593000 RS 165;TRAMANDAI;-30.019465100;-50.150450900;G0;RSTRI-N02SP328;RSTRI-N02SP328-SS5;TRI_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/12
