UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000002223005;I01G0866;CTO SPLITTER 1 8;RSUGN_G1I01;RUA ACARIO CARVALHO URUGUAIANA SAO JOAO 97502573 RS 3436;URUGUAIANA;-29.767773300;-57.071233300;G0;RSUGN-I01SP109;RSUGN-I01SP109-SS2;BR-RSUGN01-OLT01-NK;1/1/5/14
EQP0000000016122203;I01GP2212;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA GENERAL CAMARA URUGUAIANA CENTRO 97501674 RS 2339;URUGUAIANA;-29.760579500;-57.082893900;GP;RSUGN-I01SP277;RSUGN-I01SP277-SS4;BR-RSUGN01-OLT02-NK;1/1/4/16
EQP0000000002106499;I01G02162;CTO SPLITTER 1 8;RSUGN_G1I01;RUA MARECHAL DEODORO URUGUAIANA NOVA ESPERANCA 97503220 RS 2646;URUGUAIANA;-29.763228100;-57.096020400;G0;RSUGN-I01SP271;RSUGN-I01SP271-SS2;BR-RSUGN01-OLT02-NK;1/1/4/12
EQP0000000002811069;I01G0554;CTO SPLITTER 1 8;RSUGN_G1I01;RUA SETE DE SETEMBRO URUGUAIANA SAO MIGUEL 97502740 RS 3476;URUGUAIANA;-29.770575400;-57.081468700;G0;RSUGN-I01SP70;RSUGN-I01SP70-SS2;BR-RSUGN01-OLT01-NK;1/1/4/5
EQP0000000002208465;I01G0492;CTO SPLITTER 1 8;RSUGN_G1I01;RUA ONZE URUGUAIANA IPIRANGA 97507320 RS 1724;URUGUAIANA;-29.767495300;-57.096641700;G0;RSUGN-I01SP62;RSUGN-I01SP62-SS4;BR-RSUGN01-OLT01-NK;1/1/3/14
EQP0000000002219934;I01G0868;CTO SPLITTER 1 8;RSUGN_G1I01;RUA ACARIO CARVALHO URUGUAIANA SAO JOAO 97502573 RS 4011;URUGUAIANA;-29.769433800;-57.073276300;G0;RSUGN-I01SP109;RSUGN-I01SP109-SS4;BR-RSUGN01-OLT01-NK;1/1/5/14
EQP0000000002096656;I01G01519;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL VITORINO URUGUAIANA BELA VISTA 97501868 RS 1564;URUGUAIANA;-29.753423000;-57.091385900;G0;RSUGN-I01SP190;RSUGN-I01SP190-SS7;BR-RSUGN01-OLT02-NK;1/1/1/1
EQP0000000002404164;I01G01037;CTO SPLITTER 1 8;RSUGN_G1I01;RUA VENANCIO AIRES URUGUAIANA SAO JOAO 97502592 RS 3264;URUGUAIANA;-29.768874400;-57.074922100;G0;RSUGN-I01SP130;RSUGN-I01SP130-SS5;BR-RSUGN01-OLT01-NK;1/1/6/10
EQP0000000002154332;I01G02246;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL FLORES DA CUNHA URUGUAIANA CENTRO 97501668 RS;URUGUAIANA;-29.760356300;-57.079976200;G0;RSUGN-I01SP281;RSUGN-I01SP281-SS6;BR-RSUGN01-OLT02-NK;1/1/5/1
EQP0000000002100772;I01G0149;CTO SPLITTER 1 8;RSUGN_G1I01;RUA EMILIO TAUCEDA URUGUAIANA CABO LUIS QUEVEDO 97503567 RS 3980;URUGUAIANA;-29.775808900;-57.102032600;G0;RSUGN-I01SP19;RSUGN-I01SP19-SS5;BR-RSUGN01-OLT01-NK;1/1/1/8
EQP0000000017299752;I01GP1275;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA DOMINGOS DE ALMEIDA URUGUAIANA CENTRO 97501603 RS 1205;URUGUAIANA;-29.750008700;-57.084740000;GP;RSUGN-I01SP160;RSUGN-I01SP160-SS3;BR-RSUGN01-OLT01-NK;1/1/8/2
