UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000007039977;I01GP1076;TO;RSALG_G1I01;RUA BARAO DE CERRO LARGO ALEGRETE CENTRO 97542080 RS 458;ALEGRETE;-29.786461800;-55.789672800;GP;RSALG-I01SP135;RSALG-I01SP135-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/11
EQP0000000007042968;I01GP1104;TO;RSALG_G1I01;RUA NOSSA SENHORA DO CARMO ALEGRETE CENTRO 97541410 RS 68;ALEGRETE;-29.784924200;-55.791063600;GP;RSALG-I01SP138;RSALG-I01SP138-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/14
EQP0000000007041746;I01GP1383;TO;RSALG_G1I01;AVENIDA DOUTOR LAURO DORNELES ALEGRETE CENTRO 97541151 RS 321;ALEGRETE;-29.784256900;-55.797151600;GP;RSALG-I01SP173;RSALG-I01SP173-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/5
EQP0000000007042580;I01GP1954;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSALG_G1I01;RUA CORONEL CABRITA ALEGRETE CENTRO 97541100 RS 151;ALEGRETE;-29.781833000;-55.789105500;GP;RSALG-I01SP245;RSALG-I01SP245-SS1;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/11
EQP0000000007042970;I01GP1040;TO;RSALG_G1I01;RUA VINTE DE SETEMBRO ALEGRETE CENTRO 97542620 RS 779;ALEGRETE;-29.786327000;-55.796805400;GP;RSALG-I01SP130;RSALG-I01SP130-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/6
EQP0000000007040931;I01GP292;TO;RSALG_G1I01;AVENIDA DOUTOR EURIPEDES BRASIL MILANO ALEGRETE CENTRO 97543240 RS 3378;ALEGRETE;-29.800713900;-55.799026800;GP;RSALG-I01SP37;RSALG-I01SP37-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/1
EQP0000000007041735;I01GP1202;TO;RSALG_G1I01;RUA WALDEMAR MASSON ALEGRETE CENTRO 97542630 RS 253;ALEGRETE;-29.786736200;-55.800498300;GP;;S8_1;;
EQP0000000007041735;I01GP1202;TO;RSALG_G1I01;RUA WALDEMAR MASSON ALEGRETE CENTRO 97542630 RS 253;ALEGRETE;-29.786736200;-55.800498300;GP;RSALG-I01SP151;RSALG-I01SP151-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/11
EQP0000000007039589;I01GP1988;TO;RSALG_G1I01;RUA DEMETRIO RIBEIRO ALEGRETE CENTRO 97542200 RS 105;ALEGRETE;-29.783513100;-55.788314800;GP;RSALG-I01SP249;RSALG-I01SP249-SS4;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/15
EQP0000000007041764;I01GP1396;TO;RSALG_G1I01;RUA DOS ANDRADAS ALEGRETE CENTRO 97541001 RS 237;ALEGRETE;-29.785475600;-55.796022800;GP;RSALG-I01SP175;RSALG-I01SP175-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/7
EQP0000000007039959;I01G01072;CTO SPLITTER 1 8;RSALG_G1I01;RUA BARAO DE CERRO LARGO ALEGRETE CENTRO 97542080 RS 477;ALEGRETE;-29.786571800;-55.789972800;G0;RSALG-I01SP134;S8_1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/10
EQP0000000007040921;I01GP307;TO;RSALG_G1I01;AVENIDA DOUTOR EURIPEDES BRASIL MILANO ALEGRETE CENTRO 97543240 RS 3300;ALEGRETE;-29.800031900;-55.798630100;GP;RSALG-I01SP39;RSALG-I01SP39-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/3
EQP0000000007042962;I01GP1078;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSALG_G1I01;RUA BARAO DE CERRO LARGO ALEGRETE CENTRO 97542080 RS 434;ALEGRETE;-29.786500900;-55.789513500;GP;RSALG-I01SP135;RSALG-I01SP135-SS5;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/11
EQP0000000007042599;I01GP290;TO;RSALG_G1I01;AVENIDA DOUTOR EURIPEDES BRASIL MILANO ALEGRETE CENTRO 97543240 RS 3378;ALEGRETE;-29.800533000;-55.799024000;GP;RSALG-I01SP37;RSALG-I01SP37-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/1
EQP0000000007040380;I01GP459;TO;RSALG_G1I01;RUA BARROS CASSAL ALEGRETE CIDADE ALTA 97543060 RS 1105;ALEGRETE;-29.796846800;-55.793366500;GP;RSALG-I01SP58;RSALG-I01SP58-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/14
EQP0000000007039581;I01GP1803;TO;RSALG_G1I01;AVENIDA DOUTOR LAURO DORNELES ALEGRETE CENTRO 97541150 RS 1426;ALEGRETE;-29.775073200;-55.793712400;GP;RSALG-I01SP226;RSALG-I01SP226-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/14
EQP0000000007039769;I01G01146;CTO - OPTAP;RSALG_G1I01;RUA JOAQUIM ANTONIO ALEGRETE CENTRO 97542360 RS 159;ALEGRETE;-29.786536600;-55.784779900;G0;RSALG-I01SP144;RSALG-I01SP144-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/4
EQP0000000007039609;I01G01785;CTO - OPTAP;RSALG_G1I01;RUA JOAO BENICIO ALEGRETE VILA NOVA 97541280 RS 421;ALEGRETE;-29.774226100;-55.790102200;G0;RSALG-I01SP224;RSALG-I01SP224-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/12
EQP0000000007042565;I01G01896;CTO - OPTAP;RSALG_G1I01;RUA VENANCIO AIRES ALEGRETE CENTRO 97541501 RS 506;ALEGRETE;-29.781162100;-55.790528500;G0;RSALG-I01SP237;RSALG-I01SP237-SS8;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/3
EQP0000000007039763;I01G02123;CTO - OPTAP;RSALG_G1I01;RUA SAO FRANCISCO ALEGRETE IBIRAPUITÃ 97546510 RS 336;ALEGRETE;-29.790617200;-55.771799600;G0;RSALG-I01SP266;RSALG-I01SP266-SS3;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/11
EQP0000000007039745;I01G02015;CTO - OPTAP;RSALG_G1I01;RUA TIRADENTES ALEGRETE CENTRO 97542590 RS 75;ALEGRETE;-29.782913400;-55.785549500;G0;RSALG-I01SP252;RSALG-I01SP252-SS7;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/2
EQP0000000007041966;I01G01736;CTO - OPTAP;RSALG_G1I01;RUA JOAQUIM ASTRAR ALEGRETE VILA NOVA 97541290 RS 39;ALEGRETE;-29.777824700;-55.787581300;G0;RSALG-I01SP217;RSALG-I01SP217-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/8
EQP0000000007040766;I01G0515;CTO - OPTAP;RSALG_G1I01;RUA CARAIBA ALEGRETE PRADO 97543120 RS 155;ALEGRETE;-29.802007600;-55.816776200;G0;RSALG-I01SP65;RSALG-I01SP65-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/5
EQP0000000007040986;I01G01056;CTO - OPTAP;RSALG_G1I01;RUA NOSSA SENHORA DO CARMO ALEGRETE CENTRO 97541410 RS 275;ALEGRETE;-29.786904000;-55.791497500;G0;RSALG-I01SP132;RSALG-I01SP132-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/8
EQP0000000007040989;I01G01096;CTO - OPTAP;RSALG_G1I01;RUA NOSSA SENHORA DO CARMO ALEGRETE CENTRO 97541410 RS 29;ALEGRETE;-29.784661500;-55.790791300;G0;RSALG-I01SP137;RSALG-I01SP137-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/13
EQP0000000007040344;I01G01020;CTO - OPTAP;RSALG_G1I01;RUA MARQUES DE ALEGRETE ALEGRETE CENTRO 97542440 RS 37;ALEGRETE;-29.787750500;-55.796061900;G0;RSALG-I01SP128;RSALG-I01SP128-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/4
EQP0000000027696930;I01GP992;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSALG_G1I01;PRACA GENERAL OSORIO ALEGRETE CENTRO 97542320 RS 438;ALEGRETE;-29.789032000;-55.797411100;GP;RSALG-I01SP124;RSALG-I01SP124-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/5/1
EQP0000000007042343;I01G01744;CTO - OPTAP;RSALG_G1I01;RUA SIMPLICIO JACQUES ALEGRETE VILA NOVA 97541480 RS 670;ALEGRETE;-29.776292300;-55.787329000;G0;RSALG-I01SP218;RSALG-I01SP218-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/9
EQP0000000007039590;I01GP1992;TO;RSALG_G1I01;RUA DEMETRIO RIBEIRO ALEGRETE CENTRO 97542200 RS 98;ALEGRETE;-29.783675300;-55.788418100;GP;RSALG-I01SP249;RSALG-I01SP249-SS8;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/15
EQP0000000007040618;I01G0534;CTO - OPTAP;RSALG_G1I01;RUA RINCAO DOS POETAS ALEGRETE PROGRESSO 97543450 RS 463;ALEGRETE;-29.797854900;-55.817343700;G0;RSALG-I01SP67;RSALG-I01SP67-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/7
EQP0000000007040176;I01G0950;CTO - OPTAP;RSALG_G1I01;RUA PEDRO OLIVEIRA PALMA ALEGRETE SÃO JOÃO 97542510 RS 1049;ALEGRETE;-29.793440800;-55.796256900;G0;RSALG-I01SP119;RSALG-I01SP119-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/4/12
EQP0000000007041937;I01G01415;CTO - OPTAP;RSALG_G1I01;RUA VASCO ALVES ALEGRETE CENTRO 97542600 RS 280;ALEGRETE;-29.783463200;-55.794542100;G0;RSALG-I01SP177;RSALG-I01SP177-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/9
EQP0000000007040755;I01G0498;CTO - OPTAP;RSALG_G1I01;RUA GUARANI ALEGRETE PRADO 97543280 RS 350;ALEGRETE;-29.800146300;-55.821499900;G0;RSALG-I01SP63;RSALG-I01SP63-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/3
EQP0000000007042570;I01G01942;CTO - OPTAP;RSALG_G1I01;RUA LUIZ DE FREITAS ALEGRETE CENTRO 97541350 RS 114;ALEGRETE;-29.782115400;-55.789962600;G0;RSALG-I01SP243;RSALG-I01SP243-SS6;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/9
EQP0000000007041336;I01G0355;CTO - OPTAP;RSALG_G1I01;RUA ROMUALDO ANTUNES PINTO ALEGRETE CANJIQUEIRA 97543470 RS 75;ALEGRETE;-29.798918200;-55.804413500;G0;RSALG-I01SP45;RSALG-I01SP45-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/9
EQP0000000007041536;I01G01192;CTO - OPTAP;RSALG_G1I01;RUA WALDEMAR MASSON ALEGRETE CENTRO 97542630 RS 374;ALEGRETE;-29.786300500;-55.801643600;G0;RSALG-I01SP149;RSALG-I01SP149-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/9
EQP0000000007041187;I01G0275;CTO - OPTAP;RSALG_G1I01;RUA AGAPITO LARA RODRIGUES ALEGRETE LARA 97545020 RS 123;ALEGRETE;-29.803968700;-55.804767000;G0;RSALG-I01SP35;RSALG-I01SP35-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/1/15
EQP0000000007040546;I01G0657;CTO - OPTAP;RSALG_G1I01;RUA CORONEL ANTONIO FREITAS VALLE ALEGRETE PROGRESSO 97543190 RS 895;ALEGRETE;-29.796822500;-55.817062900;G0;RSALG-I01SP83;RSALG-I01SP83-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/9
EQP0000000007040424;I01G02003;CTO - OPTAP;RSALG_G1I01;RUA BARAO DO AMAZONAS ALEGRETE CENTRO 97542100 RS 609;ALEGRETE;-29.785393300;-55.783620800;G0;RSALG-I01SP251;RSALG-I01SP251-SS3;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/1
EQP0000000007040391;I01G0464;CTO - OPTAP;RSALG_G1I01;RUA BARROS CASSAL ALEGRETE CIDADE ALTA 97543060 RS 1289;ALEGRETE;-29.796357800;-55.795181000;G0;RSALG-I01SP58;RSALG-I01SP58-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/14
EQP0000000007039749;I01G02010;CTO - OPTAP;RSALG_G1I01;RUA DEMETRIO RIBEIRO ALEGRETE CENTRO 97542200 RS 576;ALEGRETE;-29.784792700;-55.783690600;G0;RSALG-I01SP252;RSALG-I01SP252-SS2;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/2
EQP0000000007042156;I01G01355;CTO - OPTAP;RSALG_G1I01;RUA TEOTONIO VILELA ALEGRETE MACEDO 97542580 RS 108;ALEGRETE;-29.782194600;-55.800782100;G0;RSALG-I01SP170;RSALG-I01SP170-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/2
EQP0000000007042806;I01G01263;CTO - OPTAP;RSALG_G1I01;RUA JORNALISTA HIPOLITO JOSE DA COSTA ALEGRETE IZABEL 97542370 RS 320;ALEGRETE;-29.783661100;-55.803089900;G0;RSALG-I01SP158;RSALG-I01SP158-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/13
EQP0000000007040579;I01G0507;CTO - OPTAP;RSALG_G1I01;RUA MAXIMINO MARINHO ALEGRETE VERA CRUZ 97543410 RS 207;ALEGRETE;-29.800244200;-55.812779100;G0;RSALG-I01SP64;RSALG-I01SP64-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/4
EQP0000000007042344;I01G01742;CTO - OPTAP;RSALG_G1I01;RUA JOAQUIM ASTRAR ALEGRETE VILA NOVA 97541290 RS 371;ALEGRETE;-29.775153000;-55.786184400;G0;RSALG-I01SP218;RSALG-I01SP218-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/9
EQP0000000007042864;I01G01464;CTO - OPTAP;RSALG_G1I01;RUA GASPAR MARTINS ALEGRETE CENTRO 97542001 RS 556;ALEGRETE;-29.782146600;-55.796964800;G0;RSALG-I01SP183;RSALG-I01SP183-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/15
EQP0000000007041731;I01G01195;CTO - OPTAP;RSALG_G1I01;RUA BENTO MANOEL ALEGRETE CENTRO 97543070 RS 1405;ALEGRETE;-29.787626100;-55.799711700;G0;RSALG-I01SP150;RSALG-I01SP150-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/10
EQP0000000017236503;I01GP2155;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSALG_G1I01;RUA SAO SEBASTIAO ALEGRETE IBIRAPUITÃ 97546520 RS 59;ALEGRETE;-29.786844100;-55.772942000;GP;RSALG-I01SP270;RSALG-I01SP270-SS3;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/15
EQP0000000007042555;I01G01452;CTO - OPTAP;RSALG_G1I01;RUA NELCI FONTOURA PEDROSO ALEGRETE MACEDO 97542470 RS 2236;ALEGRETE;-29.780113500;-55.797233400;G0;RSALG-I01SP182;RSALG-I01SP182-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/14
EQP0000000007040745;I01G0492;CTO - OPTAP;RSALG_G1I01;RUA CARIRI ALEGRETE PRADO 97543130 RS 301;ALEGRETE;-29.801538500;-55.818548100;G0;RSALG-I01SP62;RSALG-I01SP62-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/2
EQP0000000007041338;I01G0353;CTO - OPTAP;RSALG_G1I01;RUA CORONEL MARIO NEVES GALVAO ALEGRETE CANJIQUEIRA 97543200 RS 81;ALEGRETE;-29.799522900;-55.804553000;G0;RSALG-I01SP45;RSALG-I01SP45-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/9
EQP0000000007042569;I01G01941;CTO - OPTAP;RSALG_G1I01;RUA LUIZ DE FREITAS ALEGRETE CENTRO 97541350 RS 206;ALEGRETE;-29.781262600;-55.789677300;G0;RSALG-I01SP243;RSALG-I01SP243-SS5;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/9
EQP0000000007041307;I01G0036;CTO - OPTAP;RSALG_G1I01;AVENIDA ANTONIO JOSE DE VARGAS ALEGRETE NOVO LAR 97545070 RS 1295;ALEGRETE;-29.810154900;-55.808718300;G0;RSALG-I01SP5;RSALG-I01SP5-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/1/5
EQP0000000007041523;I01G01170;CTO - OPTAP;RSALG_G1I01;RUA VINTE DE SETEMBRO ALEGRETE CENTRO 97542620 RS 1050;ALEGRETE;-29.785529500;-55.799401000;G0;RSALG-I01SP147;RSALG-I01SP147-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/7
EQP0000000007042335;I01G01873;CTO - OPTAP;RSALG_G1I01;AVENIDA DOUTOR LAURO DORNELES ALEGRETE CENTRO 97541151 RS 939;ALEGRETE;-29.779047400;-55.795356900;G0;RSALG-I01SP235;RSALG-I01SP235-SS1;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/1
EQP0000000007040537;I01G0462;CTO - OPTAP;RSALG_G1I01;RUA ANITA GARIBALDI ALEGRETE ASSUNÇÃO 97543030 RS 749;ALEGRETE;-29.798231100;-55.794002400;G0;RSALG-I01SP58;RSALG-I01SP58-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/14
EQP0000000007040588;I01G0528;CTO - OPTAP;RSALG_G1I01;RUA FIDENCIO CAIBOATE ALEGRETE PROGRESSO 97543270 RS 419;ALEGRETE;-29.798883900;-55.817433600;G0;RSALG-I01SP66;RSALG-I01SP66-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/6
EQP0000000007040587;I01G0445;CTO - OPTAP;RSALG_G1I01;RUA MAURICIO CARDOSO ALEGRETE CIDADE ALTA 97545000 RS 1191;ALEGRETE;-29.799373900;-55.800362100;G0;RSALG-I01SP56;RSALG-I01SP56-SS5;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/12
EQP0000000007041758;I01G01272;CTO - OPTAP;RSALG_G1I01;RUA DORVALINO VARGAS ALEGRETE BOA VISTA 97542610 RS 559;ALEGRETE;-29.783112000;-55.807155000;G0;RSALG-I01SP159;RSALG-I01SP159-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/14
EQP0000000007041938;I01G01416;CTO - OPTAP;RSALG_G1I01;RUA VASCO ALVES ALEGRETE CENTRO 97542600 RS 203;ALEGRETE;-29.783648800;-55.793783800;G0;RSALG-I01SP177;RSALG-I01SP177-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/9
EQP0000000007041145;I01G0024;CTO - OPTAP;RSALG_G1I01;RUA LUIZ ARAUJO FILHO ALEGRETE FRONTEIRA OESTE 97545370 RS 128;ALEGRETE;-29.808839500;-55.806354100;G0;RSALG-I01SP3;RSALG-I01SP3-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/1/3
EQP0000000007041737;I01G01277;CTO - OPTAP;RSALG_G1I01;RUA MARIA CRISTINA F. ALMEIDA ALEGRETE BOA VISTA 97542345 RS 45;ALEGRETE;-29.780792700;-55.807529100;G0;RSALG-I01SP160;RSALG-I01SP160-SS5;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/15
EQP0000000007041535;I01G0817;CTO - OPTAP;RSALG_G1I01;RUA CHILE ALEGRETE VERA CRUZ 97544120 RS 368;ALEGRETE;-29.787669400;-55.808849900;G0;RSALG-I01SP103;RSALG-I01SP103-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/4/6
EQP0000000007042863;I01G01882;CTO - OPTAP;RSALG_G1I01;RUA PRESIDENTE FRANKLIN ROOSEVELT ALEGRETE CENTRO 97541450 RS 366;ALEGRETE;-29.778815900;-55.794226400;G0;RSALG-I01SP236;RSALG-I01SP236-SS2;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/2
EQP0000000007042177;I01G01372;CTO - OPTAP;RSALG_G1I01;AVENIDA DOUTOR LAURO DORNELES ALEGRETE CENTRO 97541151 RS 395;ALEGRETE;-29.783783900;-55.796938000;G0;RSALG-I01SP172;RSALG-I01SP172-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/4
EQP0000000007042807;I01G01414;CTO - OPTAP;RSALG_G1I01;RUA GENERAL SAMPAIO ALEGRETE CENTRO 97541261 RS 1146;ALEGRETE;-29.784133000;-55.793823400;G0;RSALG-I01SP177;RSALG-I01SP177-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/9
EQP0000000007040540;I01G0455;CTO - OPTAP;RSALG_G1I01;RUA PINHEIRO MACHADO ALEGRETE CIDADE ALTA 97543440 RS 532;ALEGRETE;-29.797579500;-55.795501300;G0;RSALG-I01SP57;RSALG-I01SP57-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/13
EQP0000000007042587;I01G01966;CTO - OPTAP;RSALG_G1I01;RUA VENANCIO AIRES ALEGRETE CENTRO 97541501 RS 112;ALEGRETE;-29.782019200;-55.786461800;G0;RSALG-I01SP246;RSALG-I01SP246-SS6;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/1/12
EQP0000000007040614;I01G0456;CTO - OPTAP;RSALG_G1I01;RUA PINHEIRO MACHADO ALEGRETE CIDADE ALTA 97543440 RS 344;ALEGRETE;-29.797101200;-55.797561500;G0;RSALG-I01SP57;RSALG-I01SP57-SS8;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/13
EQP0000000007039821;I01G02260;CTO - OPTAP;RSALG_G1I01;AVENIDA DOUTOR EURIPEDES BRASIL MILANO ALEGRETE CENTRO 97542280 RS 872;ALEGRETE;-29.787417900;-55.782937800;G0;RSALG-I01SP283;RSALG-I01SP283-SS4;ALG_I01_2_GPON_VLAN_103_104_105-ALC;1/1/3/5
EQP0000000007041332;I01G0062;CTO - OPTAP;RSALG_G1I01;RUA LUIZ ARAUJO FILHO ALEGRETE FRONTEIRA OESTE 97545370 RS 371;ALEGRETE;-29.807531700;-55.808331000;G0;RSALG-I01SP8;RSALG-I01SP8-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/1/8
EQP0000000007040368;I01G0839;CTO - OPTAP;RSALG_G1I01;RUA BARAO DO RIO BRANCO ALEGRETE CIDADE ALTA 97542110 RS 1913;ALEGRETE;-29.793031300;-55.801950200;G0;RSALG-I01SP105;RSALG-I01SP105-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/4/8
EQP0000000007041529;I01G01163;CTO - OPTAP;RSALG_G1I01;RUA ARNALDO BALVE ALEGRETE IZABEL 97542060 RS 179;ALEGRETE;-29.784642300;-55.802407000;G0;RSALG-I01SP146;RSALG-I01SP146-SS3;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/6
EQP0000000007041318;I01G0045;CTO - OPTAP;RSALG_G1I01;AVENIDA ESMERALDO GAMINO ALEGRETE JARDIM PLANALTO 97545230 RS 655;ALEGRETE;-29.810004200;-55.810168700;G0;RSALG-I01SP6;RSALG-I01SP6-SS5;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/1/6
EQP0000000007040389;I01G0471;CTO - OPTAP;RSALG_G1I01;RUA MAURICIO CARDOSO ALEGRETE CIDADE ALTA 97545000 RS 649;ALEGRETE;-29.794748700;-55.798818600;G0;RSALG-I01SP59;RSALG-I01SP59-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/15
EQP0000000007041965;I01G01735;CTO - OPTAP;RSALG_G1I01;RUA JOAQUIM ASTRAR ALEGRETE VILA NOVA 97541290 RS 155;ALEGRETE;-29.777038600;-55.786960200;G0;RSALG-I01SP217;RSALG-I01SP217-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/8
EQP0000000007042160;I01G01465;CTO - OPTAP;RSALG_G1I01;RUA DOS ANDRADAS ALEGRETE CENTRO 97541001 RS 342;ALEGRETE;-29.784639100;-55.795420100;G0;RSALG-I01SP184;RSALG-I01SP184-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/16
EQP0000000007041765;I01GP1402;TO;RSALG_G1I01;RUA BARAO DE CERRO LARGO ALEGRETE CENTRO 97542080 RS 1027;ALEGRETE;-29.785265600;-55.795419300;GP;RSALG-I01SP176;RSALG-I01SP176-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/7/8
EQP0000000007042154;I01G01746;CTO - OPTAP;RSALG_G1I01;RUA SOFIA DE BRUM ALEGRETE VILA NOVA 97541490 RS 193;ALEGRETE;-29.777652800;-55.783589400;G0;RSALG-I01SP219;RSALG-I01SP219-SS2;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/10
EQP0000000007039983;I01G0974;CTO - OPTAP;RSALG_G1I01;RUA DOM LUIZ FELIPE DE NADAL ALEGRETE INDEPENDÊNCIA 97543230 RS 70;ALEGRETE;-29.790035100;-55.795779300;G0;RSALG-I01SP122;RSALG-I01SP122-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/4/15
EQP0000000007040559;I01G0665;CTO - OPTAP;RSALG_G1I01;RUA CORONEL ANTONIO FREITAS VALLE ALEGRETE PROGRESSO 97543190 RS 457;ALEGRETE;-29.799692900;-55.813942000;G0;RSALG-I01SP84;RSALG-I01SP84-SS1;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/3/10
EQP0000000007042129;I01G01796;CTO - OPTAP;RSALG_G1I01;RUA JOSE DO PATROCINIO ALEGRETE VILA NOVA 97541320 RS 166;ALEGRETE;-29.776345200;-55.788103900;G0;RSALG-I01SP225;RSALG-I01SP225-SS4;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/8/13
EQP0000000007041553;I01GO782;CTO - OPTAP;RSALG_G1I01;RUA URUGUAI ALEGRETE VERA CRUZ 97544500 RS 438;ALEGRETE;-29.787634500;-55.807251400;OUTROS;RSALG-I01SP98;RSALG-I01SP98-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/4/1
EQP0000000007040392;I01G0463;CTO - OPTAP;RSALG_G1I01;RUA ANITA GARIBALDI ALEGRETE ASSUNÇÃO 97543030 RS 623;ALEGRETE;-29.797136900;-55.793651400;G0;RSALG-I01SP58;RSALG-I01SP58-SS7;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/2/14
EQP0000000007041557;I01G01254;CTO - OPTAP;RSALG_G1I01;RUA PEDRO SOUZA BISCH ALEGRETE BOA VISTA 97542520 RS 587;ALEGRETE;-29.782377000;-55.807476600;G0;RSALG-I01SP157;RSALG-I01SP157-SS6;ALG_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/12
