UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000008138794;I01G0029;CTO SPLITTER 1 8;SCGRB_G1I01;RUA HILARIO FERNANDES PACHECO GAROPABA CENTRO 88495000 SC 417;GAROPABA;-28.051971600;-48.642598300;G0;SCGRB-I01SP4;SCGRB-I01SP4-SS5;BR-SCGRB01-OLT01-NK;1/1/1/4
EQP0000000008023121;I01G0382;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SIMPLICIO RODAO DO NASCIMENTO GAROPABA JARDIM PANORAMICO 88495000 SC 176;GAROPABA;-28.030385600;-48.615861200;G0;SCGRB-I01SP48;SCGRB-I01SP48-SS6;BR-SCGRB01-OLT01-NK;1/1/3/16
EQP0000000008698723;I01G0055;CTO SPLITTER 1 8;SCGRB_G1I01;RUA DIAMANTE GAROPABA CENTRO 88495000 SC 95;GAROPABA;-28.047758600;-48.646198000;G0;SCGRB-I01SP7;SCGRB-I01SP7-SS7;BR-SCGRB01-OLT01-NK;1/1/1/7
EQP0000000008453608;I01G0237;CTO SPLITTER 1 8;SCGRB_G1I01;RUA LAJEADO GAROPABA CENTRO 88495000 SC 1930;GAROPABA;-28.030593300;-48.641990600;G0;SCGRB-I01SP30;SCGRB-I01SP30-SS5;BR-SCGRB01-OLT01-NK;1/1/2/14
EQP0000000008576579;I01G0458;CTO SPLITTER 1 8;SCGRB_G1I01;RUA MANOEL AMORIM GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.012926100;-48.641859400;G0;SCGRB-I01SP58;SCGRB-I01SP58-SS2;BR-SCGRB01-OLT01-NK;1/1/4/10
EQP0000000008490673;I01G0473;CTO SPLITTER 1 8;SCGRB_G1I01;RUA DAS AMENDOEIRAS GAROPABA CENTRO 88495000 SC 531;GAROPABA;-28.018286600;-48.626506700;G0;SCGRB-I01SP60;SCGRB-I01SP60-SS1;BR-SCGRB01-OLT01-NK;1/1/4/12
EQP0000000008716944;I01G0246;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 11 GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.033109900;-48.640265000;G0;SCGRB-I01SP31;SCGRB-I01SP31-SS6;BR-SCGRB01-OLT01-NK;1/1/2/15
EQP0000000008780682;I01G0059;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 48 GAROPABA CENTRO 88495000 SC 310;GAROPABA;-28.045090500;-48.646801000;G0;SCGRB-I01SP8;SCGRB-I01SP8-SS3;BR-SCGRB01-OLT01-NK;1/1/1/8
EQP0000000014724835;I01G0291;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 24 GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.023773300;-48.644966000;G0;SCGRB-I01SP37;SCGRB-I01SP37-SS3;BR-SCGRB01-OLT01-NK;1/1/3/5
EQP0000000008513528;I01G0560;CTO SPLITTER 1 8;SCGRB_G1I01;RUA NEREU RAMOS GAROPABA CENTRO 88495000 SC 808;GAROPABA;-28.023808500;-48.627844000;G0;SCGRB-I01SP70;SCGRB-I01SP70-SS8;BR-SCGRB01-OLT01-NK;1/1/5/6
EQP0000000014327173;I01G0270;CTO SPLITTER 1 8;SCGRB_G1I01;RUA LAJEADO GAROPABA CENTRO 88495000 SC 604;GAROPABA;-28.032402100;-48.628730400;G0;SCGRB-I01SP34;SCGRB-I01SP34-SS6;BR-SCGRB01-OLT01-NK;1/1/3/2
EQP0000000008110840;I01G0001;CTO SPLITTER 1 8;SCGRB_G1I01;RUA LUIZ ZANELLATO GAROPABA CENTRO 88495000 SC 43;GAROPABA;-28.056875200;-48.658214600;G0;SCGRB-I01SP1;SCGRB-I01SP1-SS1;BR-SCGRB01-OLT01-NK;1/1/1/1
EQP0000000008286235;I01G0711;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ISMAEL LOBO GAROPABA CENTRO 88495000 SC 212;GAROPABA;-28.028579100;-48.623311900;G0;SCGRB-I01SP89;SCGRB-I01SP89-SS7;BR-SCGRB01-OLT01-NK;1/1/6/9
EQP0000000008453047;I01G0239;CTO SPLITTER 1 8;SCGRB_G1I01;RUA FERNANDA PACHECO DA SILVA GAROPABA CENTRO 88495000 SC 364;GAROPABA;-28.031664400;-48.642168600;G0;SCGRB-I01SP30;SCGRB-I01SP30-SS7;BR-SCGRB01-OLT01-NK;1/1/2/14
EQP0000000008352070;I01G0214;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOSINA AMELIA DA SILVEIRA GAROPABA CENTRO 88495000 SC 106;GAROPABA;-28.031874700;-48.623208100;G0;SCGRB-I01SP27;SCGRB-I01SP27-SS6;BR-SCGRB01-OLT01-NK;1/1/2/11
EQP0000000008353337;I01G0219;CTO SPLITTER 1 8;SCGRB_G1I01;RUA PINGUIRITO GAROPABA CENTRO 88495000 SC 562;GAROPABA;-28.032939100;-48.628409100;G0;SCGRB-I01SP28;SCGRB-I01SP28-SS3;BR-SCGRB01-OLT01-NK;1/1/2/12
EQP0000000008409480;I01G0090;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOAO JOB FURTADO GAROPABA CENTRO 88495000 SC 13;GAROPABA;-28.046594800;-48.639660600;G0;SCGRB-I01SP12;SCGRB-I01SP12-SS2;BR-SCGRB01-OLT01-NK;1/1/1/12
EQP0000000008502516;I01G0136;CTO SPLITTER 1 8;SCGRB_G1I01;RUA PAULINO FURTADO GAROPABA CENTRO 88495000 SC 58;GAROPABA;-28.048092800;-48.626228800;G0;SCGRB-I01SP17;SCGRB-I01SP17-SS8;BR-SCGRB01-OLT01-NK;1/1/2/1
